what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1380037199987
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1380037199988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1380037201124
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1380037201124
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1380037201966
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1380037201966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037207904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037214096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037217440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037229648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037233994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037238648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037241843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380037247545
